
100 1e-06
200 1e-06
300 1e-06
400 0
500 1e-06
600 1e-06
700 0
800 1e-06
900 1e-06
1000 1e-06
1100 1e-06
1200 1e-06
1300 1e-06
1400 1e-06
1500 1e-06
1600 1e-06
1700 1e-06
1800 1e-06
1900 1e-06
2000 0
2100 1e-06
2200 1e-06
2300 1e-06
2400 1e-06
2500 0
2600 2e-06
2700 2e-06
2800 1e-06
2900 1e-06
3000 0
3100 0
3200 1e-06
3300 1e-06
3400 0
3500 1e-06
3600 1e-06
3700 1e-06
3800 1e-06
3900 1e-06
4000 1e-06
4100 1e-06
4200 1e-06
4300 1e-06
4400 0
4500 1e-06
4600 1e-06
4700 1e-06
4800 1e-06
4900 1e-06
5000 1e-06
5100 0
5200 1e-06
5300 1e-06
5400 1e-06
5500 1e-06
5600 1e-06
5700 1e-06
5800 1e-06
5900 1e-06
6000 1e-06
6100 0
6200 1e-06
6300 1e-06
6400 1e-06
6500 1e-06
6600 1e-06
6700 1e-06
6800 1e-06
6900 1e-06
7000 1e-06
7100 1e-06
7200 1e-06
7300 1e-06
7400 2e-06
7500 1e-06
7600 1e-06
7700 1e-06
7800 1e-06
7900 0
8000 1e-06
8100 1e-06
8200 1e-06
8300 1e-06
8400 1e-06
8500 1e-06
8600 1e-06
8700 1e-06
8800 1e-06
8900 1e-06
9000 1e-06
9100 0
9200 1e-06
9300 1e-06
9400 1e-06
9500 1e-06
9600 0
9700 1e-06
9800 1e-06
9900 1e-06
10000 1e-06
10100 1e-06
10200 1e-06
10300 1e-06
10400 1e-06
10500 1e-06
10600 1e-06
10700 1e-06
10800 1e-06
10900 1e-06
11000 1e-06
11100 1e-06
11200 1e-06
11300 1e-06
11400 1e-06
11500 1e-06
11600 1e-06
11700 1e-06
11800 1e-06
11900 1e-06
12000 0
12100 0
12200 1e-06
12300 1e-06
12400 1e-06
12500 1e-06
12600 1e-06
12700 1e-06
12800 1e-06
12900 1e-06
13000 0
13100 0
13200 1e-06
13300 1e-06
13400 1e-06
13500 1e-06
13600 1e-06
13700 1e-06
13800 1e-06
13900 1e-06
14000 1e-06
14100 1e-06
14200 1e-06
14300 1e-06
14400 1e-06
14500 1e-06
14600 1e-06
14700 1e-06
14800 1e-06
14900 1e-06
15000 1e-06
15100 1e-06
15200 1e-06
15300 1e-06
15400 1e-06
15500 1e-06
15600 1e-06
15700 1e-06
15800 1e-06
15900 1e-06
16000 0
16100 1e-06
16200 1e-06
16300 1e-06
16400 1e-06
16500 1e-06
16600 1e-06
16700 1e-06
16800 0
16900 1e-06
17000 1e-06
17100 1e-06
17200 1e-06
17300 1e-06
17400 1e-06
17500 1e-06
17600 1e-06
17700 1e-06
17800 1e-06
17900 1e-06
18000 1e-06
18100 1e-06
18200 1e-06
18300 1e-06
18400 1e-06
18500 0
18600 1e-06
18700 0
18800 1e-06
18900 1e-06
19000 1e-06
19100 1e-06
19200 1e-06
19300 1e-06
19400 1e-06
19500 1e-06
19600 1e-06
19700 1e-06
19800 1e-06
19900 2e-06
20000 1e-06
20100 0
20200 1e-06
20300 1e-06
20400 1e-06
20500 1e-06
20600 1e-06
20700 1e-06
20800 1e-06
20900 1e-06
21000 1e-06
21100 1e-06
21200 1e-06
21300 1e-06
21400 1e-06
21500 1e-06
21600 1e-06
21700 1e-06
21800 0
21900 1e-06
22000 1e-06
22100 1e-06
22200 1e-06
22300 1e-06
22400 1e-06
22500 1e-06
22600 1e-06
22700 1e-06
22800 1e-06
22900 1e-06
23000 1e-06
23100 1e-06
23200 1e-06
23300 0
23400 1e-06
23500 1e-06
23600 1e-06
23700 1e-06
23800 1e-06
23900 1e-06
24000 1e-06
24100 0
24200 1e-06
24300 1e-06
24400 1e-06
24500 1e-06
24600 1e-06
24700 1e-06
24800 1e-06
24900 0
25000 1e-06
25100 1e-06
25200 1e-06
25300 0
25400 1e-06
25500 0
25600 1e-06
25700 1e-06
25800 1e-06
25900 1e-06
26000 0
26100 1e-06
26200 1e-06
26300 1e-06
26400 1e-06
26500 1e-06
26600 1e-06
26700 0
26800 1e-06
26900 0
27000 1e-06
27100 1e-06
27200 1e-06
27300 1e-06
27400 1e-06
27500 1e-06
27600 1e-06
27700 1e-06
27800 1e-06
27900 1e-06
28000 1e-06
28100 1e-06
28200 0
28300 1e-06
28400 1e-06
28500 1e-06
28600 1e-06
28700 1e-06
28800 1e-06
28900 1e-06
29000 1e-06
29100 1e-06
29200 1e-06
29300 1e-06
29400 1e-06
29500 1e-06
29600 2e-06
29700 1e-06
29800 1e-06
29900 1e-06
30000 1e-06
30100 1e-06
30200 1e-06
30300 1e-06
30400 1e-06
30500 1e-06
30600 1e-06
30700 1.2e-05
30800 1e-06
30900 2e-06
31000 1e-06
31100 1e-06
31200 0
31300 0
31400 1e-06
31500 0
31600 1e-06
31700 1e-06
31800 1e-06
31900 1e-06
32000 0
32100 1e-06
32200 1e-06
32300 1e-06
32400 1e-06
32500 1e-06
32600 1e-06
32700 1e-06
32800 1e-06
32900 1e-06
33000 1e-06
33100 1e-06
33200 1e-06
33300 1e-06
33400 1e-06
33500 0
33600 0
33700 1e-06
33800 1e-06
33900 1e-06
34000 1e-06
34100 1e-06
34200 1e-06
34300 1e-06
34400 1e-06
34500 1e-06
34600 0
34700 1e-06
34800 1e-06
34900 1e-06
35000 1e-06
35100 0
35200 1e-06
35300 1e-06
35400 1e-06
35500 0
35600 2e-06
35700 1e-06
35800 1e-06
35900 1e-06
36000 1e-06
36100 1e-06
36200 1e-06
36300 1e-06
36400 1e-06
36500 1e-06
36600 1e-06
36700 1e-06
36800 1e-06
36900 1e-06
37000 0
37100 0
37200 1e-06
37300 1e-06
37400 1e-06
37500 1e-06
37600 1e-06
37700 1e-06
37800 1e-06
37900 1e-06
38000 0
38100 2e-06
38200 1e-06
38300 0
38400 1e-06
38500 1e-06
38600 0
38700 1e-06
38800 1e-06
38900 1e-06
39000 1e-06
39100 1e-06
39200 1e-06
39300 1e-06
39400 1e-06
39500 1e-06
39600 1e-06
39700 1e-06
39800 1e-06
39900 1e-06
40000 1e-06
40100 0
40200 1e-06
40300 1e-06
40400 1e-06
40500 1e-06
40600 1e-06
40700 1e-06
40800 1e-06
40900 1e-06
41000 1e-06
41100 2e-06
41200 1e-06
41300 1e-06
41400 1e-06
41500 1e-06
41600 1e-06
41700 1e-06
41800 1e-06
41900 0
42000 1e-06
42100 1e-06
42200 1e-06
42300 1e-06
42400 1e-06
42500 1e-06
42600 1e-06
42700 1e-06
42800 2e-06
42900 1e-06
43000 1e-06
43100 1e-06
43200 1e-06
43300 1e-06
43400 1e-06
43500 1e-06
43600 2e-06
43700 1e-06
43800 2e-06
43900 1e-06
44000 2e-06
44100 4e-06
44200 1e-06
44300 1e-06
44400 2e-06
44500 1e-06
44600 1e-06
44700 0
44800 1e-06
44900 1e-06
45000 1e-06
45100 1e-06
45200 1e-06
45300 1e-06
45400 0
45500 1e-06
45600 1e-06
45700 1e-06
45800 1e-06
45900 1e-06
46000 1e-06
46100 1e-06
46200 2e-06
46300 1e-06
46400 1e-06
46500 1e-06
46600 2e-06
46700 1e-06
46800 1e-06
46900 1e-06
47000 1e-06
47100 1e-06
47200 1e-06
47300 1e-06
47400 2e-06
47500 1e-06
47600 1e-06
47700 1e-06
47800 0
47900 1e-06
48000 1e-06
48100 1e-06
48200 1e-06
48300 1e-06
48400 1e-06
48500 1e-06
48600 0
48700 1e-06
48800 1e-06
48900 1e-06
49000 1e-06
49100 1e-06
49200 1e-06
49300 2e-06
49400 1e-06
49500 1e-06
49600 1e-06
49700 1e-06
49800 1e-06
49900 1e-06
50000 1e-06
50100 1e-06
50200 0
50300 1e-06
50400 1e-06
50500 1e-06
50600 1e-06
50700 1e-06
50800 1e-06
50900 1e-06
51000 0
51100 1e-06
51200 1e-06
51300 1e-06
51400 1e-06
51500 1e-06
51600 1e-06
51700 2e-06
51800 1e-06
51900 0
52000 0
52100 1e-06
52200 1e-06
52300 1e-06
52400 1e-06
52500 1e-06
52600 1e-06
52700 1e-06
52800 1e-06
52900 1e-06
53000 1e-06
53100 1e-06
53200 1e-06
53300 1e-06
53400 1e-06
53500 2e-06
53600 1e-06
53700 1e-06
53800 1e-06
53900 2e-06
54000 1e-06
54100 1e-06
54200 1e-06
54300 1e-06
54400 0
54500 1e-06
54600 2e-06
54700 1e-06
54800 1e-06
54900 1e-06
55000 1e-06
55100 1e-06
55200 1e-06
55300 0
55400 1e-06
55500 1e-06
55600 2e-06
55700 1e-06
55800 1e-06
55900 1e-06
56000 1e-06
56100 1e-06
56200 1e-06
56300 1e-06
56400 1e-06
56500 1e-06
56600 1e-06
56700 1e-06
56800 0
56900 1e-06
57000 1e-06
57100 1e-06
57200 1e-06
57300 1e-06
57400 1e-06
57500 1e-06
57600 1e-06
57700 1e-06
57800 1e-06
57900 1e-06
58000 1e-06
58100 1e-06
58200 1e-06
58300 1e-06
58400 1e-06
58500 1e-06
58600 1e-06
58700 1e-06
58800 1e-06
58900 1e-06
59000 1e-06
59100 0
59200 1e-06
59300 1e-06
59400 1e-06
59500 1e-06
59600 1e-06
59700 1e-06
59800 1e-06
59900 1e-06
60000 1e-06
60100 2e-06
60200 1e-06
60300 1e-06
60400 1e-06
60500 1e-06
60600 1e-06
60700 1e-06
60800 1e-06
60900 1e-06
61000 1e-06
61100 1e-06
61200 1e-06
61300 1e-06
61400 1e-06
61500 1e-06
61600 1e-06
61700 1e-06
61800 1e-06
61900 1e-06
62000 0
62100 1e-06
62200 1e-06
62300 1e-06
62400 1e-06
62500 1e-06
62600 1e-06
62700 1e-06
62800 1e-06
62900 1e-06
63000 1e-06
63100 1e-06
63200 1e-06
63300 1e-06
63400 1e-06
63500 1e-06
63600 1e-06
63700 1e-06
63800 1e-06
63900 1e-06
64000 1e-06
64100 1e-06
64200 1e-06
64300 1e-06
64400 1e-06
64500 1e-06
64600 1e-06
64700 1e-06
64800 1e-06
64900 2e-06
65000 1e-06
65100 2e-06
65200 1e-06
65300 1e-06
65400 0
65500 1e-06
65600 1e-06
65700 1e-06
65800 1e-06
65900 0
66000 1e-06
66100 1e-06
66200 1e-06
66300 1e-06
66400 1e-06
66500 2e-06
66600 2e-06
66700 1e-06
66800 1e-06
66900 1e-06
67000 1e-06
67100 2e-06
67200 1e-06
67300 2e-06
67400 1e-06
67500 1e-06
67600 1e-06
67700 1e-06
67800 1e-06
67900 1e-06
